2020-12-17 01:12:912 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:552 INFO  HomePage :55 - Verify Product Arranged in Order : [[[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']]]
2020-12-17 02:12:145 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:407 INFO  HomePage :25 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-17 02:12:36 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-17 02:12:117 INFO  ComputerAndSoftwarePage :32 - Click on Shop All Deals : [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@data-value ='Q4ALLD']]
2020-12-17 02:12:142 INFO  ComputerAndSoftwarePage :38 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-17 02:12:416 INFO  HomePage :35 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-17 02:12:729 INFO  ComputerAndSoftwarePage :44 - Select Discount High to Low from Drop Down : [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //a[@ data-value ='{"stringVal":"BY_DISCOUNT_DESCENDING"}']]
2020-12-17 02:12:984 INFO  ComputerAndSoftwarePage :50 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (e71e57bc72c48ae0fe8a70b5cafcd9b2)] -> xpath: //div[@class = 'a-row dealDetailContainer']]]
2020-12-17 02:12:587 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:671 INFO  HomePage :32 - Mouse hover on Hello Sign In : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //a[@id='nav-link-accountList']]
2020-12-17 02:12:930 INFO  HomePage :38 - Click on new customer start here : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //a[contains(text(),'Start here.')]]
2020-12-17 02:12:423 INFO  HomePage :35 - Get text create account page : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //h1[contains(text(),'Create account')]]
2020-12-17 02:12:488 INFO  HomePage :41 - Enter your name : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //input[@id='ap_customer_name']]
2020-12-17 02:12:581 INFO  HomePage :47 - Enter email : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //input[@id='ap_email']]
2020-12-17 02:12:738 INFO  HomePage :54 - Enter Password : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //input[@id='ap_password']]
2020-12-17 02:12:783 INFO  HomePage :56 - Re-Enter Password : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //input[@id='ap_password_check']]
2020-12-17 02:12:220 INFO  HomePage :65 - Click on create your amazon account : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //h1[contains(text(),'Create account')]]
2020-12-17 02:12:500 INFO  ComputerAndSoftwarePage :19 - Get text to verify you are a real person : [[ChromeDriver: chrome on WINDOWS (c4b4da01e4a64201530521ca95f7094f)] -> xpath: //span[contains(text(),"Please solve this puzzle so we know that you're a ")]]
